"","chunk_id","sentence_id","group","start","end","duration","transcript","question_mark","elipses","nwords","duration_seconds","words_per_second","word_present_maybe","word_present_sort_of","word_present_unsure","word_present_dont_know","word_present_confused","word_present_possibly","liwc_certitude","chunk_sum_turn_duration","chunk_mean_turn_duration","chunk_count_duration","chunk_median_turn_duration","chunk_sd_turn_duration","pd_chunk_sum_pitch","pd_chunk_mean_pitch","pd_chunk_median_pitch","pd_chunk_sd_pitch","pd_chunk_sum_loudness","pd_chunk_mean_loudness","pd_chunk_median_loudness","pd_chunk_sd_loudness"
"16","(6.38e+03,6.41e+03]",2125,"orange",01:46:22,01:46:23,1,"I know you remember.",FALSE,FALSE,4,1,3.45600000000222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.3598630000015,0.86104542105271,19,0.39990300000045,0.982007592557965,261787.95543,87.26265181,0,114.356815249124,872.052861259999,0.290684287086667,0.26018295,0.145741715033583
"17","(6.38e+03,6.41e+03]",2126,"orange",01:46:23,01:46:24,1,"You probably haven't seen pictures of it.",FALSE,FALSE,7,1,6.04799999999663,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.3598630000015,0.86104542105271,19,0.39990300000045,0.982007592557965,261787.95543,87.26265181,0,114.356815249124,872.052861259999,0.290684287086667,0.26018295,0.145741715033583
"18","(6.38e+03,6.41e+03]",2127,"orange",01:46:24,01:46:25,1,"This ain't nice.",FALSE,FALSE,3,1,2.59200000000166,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.3598630000015,0.86104542105271,19,0.39990300000045,0.982007592557965,261787.95543,87.26265181,0,114.356815249124,872.052861259999,0.290684287086667,0.26018295,0.145741715033583
"19","(6.38e+03,6.41e+03]",2128,"orange",01:46:25,01:46:26,1,"It's not.",FALSE,FALSE,2,1,1.72799999999903,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.3598630000015,0.86104542105271,19,0.39990300000045,0.982007592557965,261787.95543,87.26265181,0,114.356815249124,872.052861259999,0.290684287086667,0.26018295,0.145741715033583
"20","(6.38e+03,6.41e+03]",2129,"orange",01:46:26,01:46:27,1,"Oh my gosh.",FALSE,FALSE,3,1,2.59200000000166,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.3598630000015,0.86104542105271,19,0.39990300000045,0.982007592557965,261787.95543,87.26265181,0,114.356815249124,872.052861259999,0.290684287086667,0.26018295,0.145741715033583
"21","(6.38e+03,6.41e+03]",2130,"orange",01:46:27,01:46:28,1,"This ain't nice.",FALSE,FALSE,3,1,2.59199999999855,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.3598630000015,0.86104542105271,19,0.39990300000045,0.982007592557965,261787.95543,87.26265181,0,114.356815249124,872.052861259999,0.290684287086667,0.26018295,0.145741715033583
"22","(6.38e+03,6.41e+03]",2131,"orange",01:46:28,01:46:29,1,"No.",FALSE,FALSE,1,1,0.864000000000555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.3598630000015,0.86104542105271,19,0.39990300000045,0.982007592557965,261787.95543,87.26265181,0,114.356815249124,872.052861259999,0.290684287086667,0.26018295,0.145741715033583
"23","(6.38e+03,6.41e+03]",2132,"orange",01:46:31,01:46:32,1,"Oh, I still have to go.",FALSE,FALSE,6,1,5.18399999999711,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.3598630000015,0.86104542105271,19,0.39990300000045,0.982007592557965,261787.95543,87.26265181,0,114.356815249124,872.052861259999,0.290684287086667,0.26018295,0.145741715033583
"24","(6.38e+03,6.41e+03]",2133,"orange",01:46:32,01:46:33,1,"Yeah.",FALSE,FALSE,1,1,0.863999999999519,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.3598630000015,0.86104542105271,19,0.39990300000045,0.982007592557965,261787.95543,87.26265181,0,114.356815249124,872.052861259999,0.290684287086667,0.26018295,0.145741715033583
"25","(6.38e+03,6.41e+03]",2134,"orange",01:46:33,01:46:35,2,"Oh, that's not really easy.",FALSE,FALSE,5,2,2.16000000000009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,16.3598630000015,0.86104542105271,19,0.39990300000045,0.982007592557965,261787.95543,87.26265181,0,114.356815249124,872.052861259999,0.290684287086667,0.26018295,0.145741715033583
"26","(6.38e+03,6.41e+03]",2135,"orange",01:46:35,01:46:36,1,"I'll get to do orchestra.",FALSE,FALSE,5,1,4.32000000000277,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.3598630000015,0.86104542105271,19,0.39990300000045,0.982007592557965,261787.95543,87.26265181,0,114.356815249124,872.052861259999,0.290684287086667,0.26018295,0.145741715033583
"27","(6.38e+03,6.41e+03]",2136,"orange",01:46:36,01:46:37,1,"I love orchestra.",FALSE,FALSE,3,1,2.59199999999855,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.3598630000015,0.86104542105271,19,0.39990300000045,0.982007592557965,261787.95543,87.26265181,0,114.356815249124,872.052861259999,0.290684287086667,0.26018295,0.145741715033583
"28","(6.38e+03,6.41e+03]",2137,"orange",01:46:39,01:46:40,1,"That's not really easy.",FALSE,FALSE,4,1,3.45600000000222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,16.3598630000015,0.86104542105271,19,0.39990300000045,0.982007592557965,261787.95543,87.26265181,0,114.356815249124,872.052861259999,0.290684287086667,0.26018295,0.145741715033583
"29","(6.38e+03,6.41e+03]",2138,"orange",01:46:40,01:46:41,1,"We take our quizzes.",FALSE,FALSE,4,1,3.45599999999807,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.3598630000015,0.86104542105271,19,0.39990300000045,0.982007592557965,261787.95543,87.26265181,0,114.356815249124,872.052861259999,0.290684287086667,0.26018295,0.145741715033583
"30","(6.38e+03,6.41e+03]",2139,"orange",01:46:42,01:46:43,1,"Yeah.",FALSE,FALSE,1,1,0.863999999999519,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.3598630000015,0.86104542105271,19,0.39990300000045,0.982007592557965,261787.95543,87.26265181,0,114.356815249124,872.052861259999,0.290684287086667,0.26018295,0.145741715033583
"31","(6.38e+03,6.41e+03]",2140,"orange",01:46:43,01:46:45,2,"Shouldn't have to break the locks.",FALSE,FALSE,6,2,2.59200000000011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.3598630000015,0.86104542105271,19,0.39990300000045,0.982007592557965,261787.95543,87.26265181,0,114.356815249124,872.052861259999,0.290684287086667,0.26018295,0.145741715033583
"32","(6.38e+03,6.41e+03]",2141,"orange",01:46:48,01:46:50,2,"Good luck.",FALSE,FALSE,2,2,0.864000000000037,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,16.3598630000015,0.86104542105271,19,0.39990300000045,0.982007592557965,261787.95543,87.26265181,0,114.356815249124,872.052861259999,0.290684287086667,0.26018295,0.145741715033583
"33","(198,228]",1,"orange",00:03:18,00:03:20,2,"It's table 6, right?",TRUE,FALSE,4,2,1.72800000000001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4.71995500000003,0.429086818181821,11,0.209992,0.533129722262192,295882.08471,98.6273615699999,0,145.93706813449,799.41371748,0.26647123916,0.251068,0.115802313419756
"34","(198,228]",2,"orange",00:03:20,00:03:21,1,"I think so.",FALSE,FALSE,3,1,2.59200000000001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4.71995500000003,0.429086818181821,11,0.209992,0.533129722262192,295882.08471,98.6273615699999,0,145.93706813449,799.41371748,0.26647123916,0.251068,0.115802313419756
"35","(198,228]",3,"orange",00:03:28,00:03:30,2,"Always go with basic assumptions.",FALSE,FALSE,5,2,2.16000000000001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4.71995500000003,0.429086818181821,11,0.209992,0.533129722262192,295882.08471,98.6273615699999,0,145.93706813449,799.41371748,0.26647123916,0.251068,0.115802313419756
"36","(198,228]",4,"orange",00:03:34,00:03:38,4,"Unless it's about someone in that case, don't.",FALSE,FALSE,8,4,1.72800000000001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4.71995500000003,0.429086818181821,11,0.209992,0.533129722262192,295882.08471,98.6273615699999,0,145.93706813449,799.41371748,0.26647123916,0.251068,0.115802313419756
"37","(6.35e+03,6.38e+03]",2105,"orange",01:45:49,01:45:51,2,"Mercy.",FALSE,FALSE,1,2,0.432000000000018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,24.9003879999991,1.66002586666661,15,0.909667999999328,1.45744064084282,303825.21897,101.27507299,0,121.434620680523,899.348861140001,0.299782953713333,0.2457606,0.190126681789342
"38","(6.35e+03,6.38e+03]",2106,"orange",01:45:54,01:45:56,2,"Were you good at geometry?",TRUE,FALSE,5,2,2.16000000000009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,24.9003879999991,1.66002586666661,15,0.909667999999328,1.45744064084282,303825.21897,101.27507299,0,121.434620680523,899.348861140001,0.299782953713333,0.2457606,0.190126681789342
"39","(6.35e+03,6.38e+03]",2107,"orange",01:45:56,01:45:57,1,"Yeah.",FALSE,FALSE,1,1,0.864000000000555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,24.9003879999991,1.66002586666661,15,0.909667999999328,1.45744064084282,303825.21897,101.27507299,0,121.434620680523,899.348861140001,0.299782953713333,0.2457606,0.190126681789342
"40","(6.35e+03,6.38e+03]",2108,"orange",01:45:57,01:45:58,1,"Help.",FALSE,FALSE,1,1,0.863999999999519,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,24.9003879999991,1.66002586666661,15,0.909667999999328,1.45744064084282,303825.21897,101.27507299,0,121.434620680523,899.348861140001,0.299782953713333,0.2457606,0.190126681789342
"41","(6.35e+03,6.38e+03]",2109,"orange",01:45:58,01:45:59,1,"Wait.",FALSE,FALSE,1,1,0.864000000000555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,24.9003879999991,1.66002586666661,15,0.909667999999328,1.45744064084282,303825.21897,101.27507299,0,121.434620680523,899.348861140001,0.299782953713333,0.2457606,0.190126681789342
"42","(6.35e+03,6.38e+03]",2110,"orange",01:46:01,01:46:02,1,"Oh, these.",FALSE,FALSE,2,1,1.72799999999903,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,24.9003879999991,1.66002586666661,15,0.909667999999328,1.45744064084282,303825.21897,101.27507299,0,121.434620680523,899.348861140001,0.299782953713333,0.2457606,0.190126681789342
"43","(6.35e+03,6.38e+03]",2111,"orange",01:46:02,01:46:03,1,"I don't get it.",FALSE,FALSE,4,1,3.45600000000222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,24.9003879999991,1.66002586666661,15,0.909667999999328,1.45744064084282,303825.21897,101.27507299,0,121.434620680523,899.348861140001,0.299782953713333,0.2457606,0.190126681789342
"44","(6.35e+03,6.38e+03]",2112,"orange",01:46:04,01:46:05,1,"Geometry memories.",FALSE,FALSE,2,1,1.72799999999903,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,24.9003879999991,1.66002586666661,15,0.909667999999328,1.45744064084282,303825.21897,101.27507299,0,121.434620680523,899.348861140001,0.299782953713333,0.2457606,0.190126681789342
"45","(6.35e+03,6.38e+03]",2113,"orange",01:46:05,01:46:06,1,"Fun.",FALSE,FALSE,1,1,0.864000000000555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,24.9003879999991,1.66002586666661,15,0.909667999999328,1.45744064084282,303825.21897,101.27507299,0,121.434620680523,899.348861140001,0.299782953713333,0.2457606,0.190126681789342
"46","(6.35e+03,6.38e+03]",2114,"orange",01:46:07,01:46:09,2,"Geometry was so bad.",FALSE,FALSE,4,2,1.72800000000007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,24.9003879999991,1.66002586666661,15,0.909667999999328,1.45744064084282,303825.21897,101.27507299,0,121.434620680523,899.348861140001,0.299782953713333,0.2457606,0.190126681789342
"47","(6.35e+03,6.38e+03]",2115,"orange",01:46:09,01:46:10,1,"Terror.",FALSE,FALSE,1,1,0.864000000000555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,24.9003879999991,1.66002586666661,15,0.909667999999328,1.45744064084282,303825.21897,101.27507299,0,121.434620680523,899.348861140001,0.299782953713333,0.2457606,0.190126681789342
"48","(6.35e+03,6.38e+03]",2116,"orange",01:46:10,01:46:11,1,"I couldn't.",FALSE,FALSE,2,1,1.72799999999903,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,24.9003879999991,1.66002586666661,15,0.909667999999328,1.45744064084282,303825.21897,101.27507299,0,121.434620680523,899.348861140001,0.299782953713333,0.2457606,0.190126681789342
"49","(6.35e+03,6.38e+03]",2117,"orange",01:46:11,01:46:12,1,"Terror.",FALSE,FALSE,1,1,0.864000000000555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,24.9003879999991,1.66002586666661,15,0.909667999999328,1.45744064084282,303825.21897,101.27507299,0,121.434620680523,899.348861140001,0.299782953713333,0.2457606,0.190126681789342
"50","(6.35e+03,6.38e+03]",2118,"orange",01:46:12,01:46:13,1,"I couldn't do circles.",FALSE,FALSE,4,1,3.45599999999807,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,24.9003879999991,1.66002586666661,15,0.909667999999328,1.45744064084282,303825.21897,101.27507299,0,121.434620680523,899.348861140001,0.299782953713333,0.2457606,0.190126681789342
"51","(6.35e+03,6.38e+03]",2119,"orange",01:46:13,01:46:14,1,"Despair.",FALSE,FALSE,1,1,0.864000000000555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,24.9003879999991,1.66002586666661,15,0.909667999999328,1.45744064084282,303825.21897,101.27507299,0,121.434620680523,899.348861140001,0.299782953713333,0.2457606,0.190126681789342
"52","(6.35e+03,6.38e+03]",2120,"orange",01:46:14,01:46:17,3,"If that's what was happening, then I'm sure you forgot this stuff.",FALSE,FALSE,12,3,3.45599999999946,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,24.9003879999991,1.66002586666661,15,0.909667999999328,1.45744064084282,303825.21897,101.27507299,0,121.434620680523,899.348861140001,0.299782953713333,0.2457606,0.190126681789342
"53","(6.35e+03,6.38e+03]",2121,"orange",01:46:17,01:46:18,1,"Probably.",FALSE,FALSE,1,1,0.864000000000555,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,24.9003879999991,1.66002586666661,15,0.909667999999328,1.45744064084282,303825.21897,101.27507299,0,121.434620680523,899.348861140001,0.299782953713333,0.2457606,0.190126681789342
"54","(6.35e+03,6.38e+03]",2122,"orange",01:46:18,01:46:20,2,"There was terror last year.",FALSE,FALSE,5,2,2.15999999999879,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,24.9003879999991,1.66002586666661,15,0.909667999999328,1.45744064084282,303825.21897,101.27507299,0,121.434620680523,899.348861140001,0.299782953713333,0.2457606,0.190126681789342
"55","(258,288]",13,"orange",00:04:19,00:04:21,2,"I know, I found out.",FALSE,FALSE,5,2,2.16000000000001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17.8900160000001,1.05235388235294,17,0.550018000000023,1.65445929630798,287135.30936,95.7117697866665,0,118.607368485081,753.911542669999,0.251303847556667,0.2285388,0.118506104735255
"56","(258,288]",14,"orange",00:04:22,00:04:25,3,"I'm so mad because we're not going to be here next class.",FALSE,FALSE,12,3,3.45599999999997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17.8900160000001,1.05235388235294,17,0.550018000000023,1.65445929630798,287135.30936,95.7117697866665,0,118.607368485081,753.911542669999,0.251303847556667,0.2285388,0.118506104735255
"57","(258,288]",15,"orange",00:04:25,00:04:26,1,"Yeah, we are.",FALSE,FALSE,3,1,2.59200000000001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17.8900160000001,1.05235388235294,17,0.550018000000023,1.65445929630798,287135.30936,95.7117697866665,0,118.607368485081,753.911542669999,0.251303847556667,0.2285388,0.118506104735255
"58","(258,288]",16,"orange",00:04:27,00:04:28,1,"It's okay.",FALSE,FALSE,2,1,1.72800000000001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17.8900160000001,1.05235388235294,17,0.550018000000023,1.65445929630798,287135.30936,95.7117697866665,0,118.607368485081,753.911542669999,0.251303847556667,0.2285388,0.118506104735255
"59","(258,288]",17,"orange",00:04:28,00:04:30,2,"It ain't going to nothing.",FALSE,FALSE,5,2,2.15999999999997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17.8900160000001,1.05235388235294,17,0.550018000000023,1.65445929630798,287135.30936,95.7117697866665,0,118.607368485081,753.911542669999,0.251303847556667,0.2285388,0.118506104735255
"60","(258,288]",18,"orange",00:04:30,00:04:32,2,"It took two hours.",FALSE,FALSE,4,2,1.72800000000001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17.8900160000001,1.05235388235294,17,0.550018000000023,1.65445929630798,287135.30936,95.7117697866665,0,118.607368485081,753.911542669999,0.251303847556667,0.2285388,0.118506104735255
"61","(258,288]",19,"orange",00:04:32,00:04:33,1,"Did it really?",TRUE,FALSE,3,1,2.59200000000001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.33,17.8900160000001,1.05235388235294,17,0.550018000000023,1.65445929630798,287135.30936,95.7117697866665,0,118.607368485081,753.911542669999,0.251303847556667,0.2285388,0.118506104735255
"62","(258,288]",20,"orange",00:04:33,00:04:36,3,"The first part's 50 minutes.",FALSE,FALSE,5,3,1.43999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17.8900160000001,1.05235388235294,17,0.550018000000023,1.65445929630798,287135.30936,95.7117697866665,0,118.607368485081,753.911542669999,0.251303847556667,0.2285388,0.118506104735255
"63","(258,288]",21,"orange",00:04:36,00:04:37,1,"The second part's 60 seconds.",FALSE,FALSE,5,1,4.32000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17.8900160000001,1.05235388235294,17,0.550018000000023,1.65445929630798,287135.30936,95.7117697866665,0,118.607368485081,753.911542669999,0.251303847556667,0.2285388,0.118506104735255
"64","(258,288]",22,"orange",00:04:37,00:04:39,2,"Wait, so you actually have to read it?",TRUE,FALSE,8,2,3.45600000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.5,17.8900160000001,1.05235388235294,17,0.550018000000023,1.65445929630798,287135.30936,95.7117697866665,0,118.607368485081,753.911542669999,0.251303847556667,0.2285388,0.118506104735255
"65","(258,288]",23,"orange",00:04:39,00:04:40,1,"It's a listening test.",FALSE,FALSE,4,1,3.45600000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17.8900160000001,1.05235388235294,17,0.550018000000023,1.65445929630798,287135.30936,95.7117697866665,0,118.607368485081,753.911542669999,0.251303847556667,0.2285388,0.118506104735255
"66","(258,288]",24,"orange",00:04:40,00:04:41,1,"Told you.",FALSE,FALSE,2,1,1.72800000000001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17.8900160000001,1.05235388235294,17,0.550018000000023,1.65445929630798,287135.30936,95.7117697866665,0,118.607368485081,753.911542669999,0.251303847556667,0.2285388,0.118506104735255
"67","(258,288]",25,"orange",00:04:41,00:04:43,2,"But is this a last minute test?",TRUE,FALSE,7,2,3.02399999999996,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17.8900160000001,1.05235388235294,17,0.550018000000023,1.65445929630798,287135.30936,95.7117697866665,0,118.607368485081,753.911542669999,0.251303847556667,0.2285388,0.118506104735255
"68","(258,288]",26,"orange",00:04:43,00:04:44,1,"Or...",FALSE,TRUE,1,1,0.864000000000005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17.8900160000001,1.05235388235294,17,0.550018000000023,1.65445929630798,287135.30936,95.7117697866665,0,118.607368485081,753.911542669999,0.251303847556667,0.2285388,0.118506104735255
"69","(258,288]",27,"orange",00:04:44,00:04:46,2,"I thought it was going to take like 15 minutes.",FALSE,FALSE,10,2,4.32000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17.8900160000001,1.05235388235294,17,0.550018000000023,1.65445929630798,287135.30936,95.7117697866665,0,118.607368485081,753.911542669999,0.251303847556667,0.2285388,0.118506104735255
"70","(258,288]",28,"orange",00:04:46,00:04:48,2,"It took two hours.",FALSE,FALSE,4,2,1.72799999999997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17.8900160000001,1.05235388235294,17,0.550018000000023,1.65445929630798,287135.30936,95.7117697866665,0,118.607368485081,753.911542669999,0.251303847556667,0.2285388,0.118506104735255
"71","(258,288]",29,"orange",00:04:48,00:04:49,1,"Oh my god, okay.",FALSE,FALSE,4,1,3.45600000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,17.8900160000001,1.05235388235294,17,0.550018000000023,1.65445929630798,287135.30936,95.7117697866665,0,118.607368485081,753.911542669999,0.251303847556667,0.2285388,0.118506104735255
"72","(6.26e+03,6.29e+03]",2072,"orange",01:44:20,01:44:22,2,"It should have been 360.",FALSE,FALSE,5,2,2.16000000000009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,26.8608390000018,1.91863135714298,14,1.20996050000031,1.90949720138375,219315.80021,73.1052667366665,0,97.4658958127954,675.75723628,0.225252412093333,0.20716745,0.104436918627852
